{'0 - 200 um': '0.037555610465783665', '200 - 400 um': '0.04918034469651599', '400 - 600 um': '0.04744479917669544', '600 - 800 um': '0.03901164430133137', '800 - 1000 um': '0.028260384083951727', '1000 - 1200 um': '0.024769103788349574', '1200 - 1400 um': '0.018582189103012597', '1400 - 1600 um': '0.012853351190732196', '1600 - 1800 um': '0.009978628308104713', '1800 - 2000 um': '0.009854772838802582', '2000+ um': '0.038193194328746446', 'mean_hole_size': '540.8328879', 'median_hole_size': '312.0', 'number_holes': '5613', 'steatosis_score': '3.0', 'holes_fraction': '0.3156840222820263', 'number_holes_per_100_um2': '0.3068970864799392', 'pc1': '7.163603162246995', 'pc2': '0.6216919797158755', 'UMAP_0': '7.086117', 'UMAP_1': '7.584222', 'slide_id': 'Sl138'}
{'0 - 200 um': '0.025525268100329897', '200 - 400 um': '0.011027592958478641', '400 - 600 um': '0.0043710573840750775', '600 - 800 um': '0.0023543346559436727', '800 - 1000 um': '0.0011085801663710143', '1000 - 1200 um': '0.0006349954823770476', '1200 - 1400 um': '0.00027878151699674096', '1400 - 1600 um': '0.00031420406522013447', '1600 - 1800 um': '0.0005408253747513756', '1800 - 2000 um': '0.0006082317683352815', '2000+ um': '0.002464538062727815', 'mean_hole_size': '280.6006109', 'median_hole_size': '142.0', 'number_holes': '5566', 'steatosis_score': '1.0', 'holes_fraction': '0.0492284095356067', 'number_holes_per_100_um2': '0.096068821960501', 'pc1': '-2.8867522242132946', 'pc2': '-0.28661337236277434', 'UMAP_0': '14.25424', 'UMAP_1': '5.926904', 'slide_id': 'Sl120'}
{'0 - 200 um': '0.030684819190303626', '200 - 400 um': '0.015977950939507487', '400 - 600 um': '0.010259416460662363', '600 - 800 um': '0.009308761599704733', '800 - 1000 um': '0.006397817819781615', '1000 - 1200 um': '0.006221734915166676', '1200 - 1400 um': '0.004246208747181077', '1400 - 1600 um': '0.003353232410000979', '1600 - 1800 um': '0.0027223737321805056', '1800 - 2000 um': '0.002321076944240317', '2000+ um': '0.0056080088086216135', 'mean_hole_size': '317.9068989', 'median_hole_size': '149.0', 'number_holes': '8668', 'steatosis_score': '1.0', 'holes_fraction': '0.0971014014702496', 'number_holes_per_100_um2': '0.167410565007393', 'pc1': '-0.9568872532218156', 'pc2': '-0.43419524900709233', 'UMAP_0': '12.457442', 'UMAP_1': '7.2494965', 'slide_id': 'Sl219'}
{'0 - 200 um': '0.026354712116727637', '200 - 400 um': '0.022433969020838152', '400 - 600 um': '0.012984833619007678', '600 - 800 um': '0.010494645159527664', '800 - 1000 um': '0.006635396241552264', '1000 - 1200 um': '0.0034546475782708764', '1200 - 1400 um': '0.0019562973192454778', '1400 - 1600 um': '0.0012107617578607647', '1600 - 1800 um': '0.0013790559285906101', '1800 - 2000 um': '0.0013193001209020304', '2000+ um': '0.0024629181109739836', 'mean_hole_size': '311.1191085', 'median_hole_size': '178.0', 'number_holes': '2737', 'steatosis_score': '2.0', 'holes_fraction': '0.0906865368828106', 'number_holes_per_100_um2': '0.1651348768739536', 'pc1': '-1.5047428535026472', 'pc2': '-0.3880388562989443', 'UMAP_0': '12.525654', 'UMAP_1': '6.8329015', 'slide_id': 'Sl140'}
{'0 - 200 um': '0.027335608088433497', '200 - 400 um': '0.04091592210438862', '400 - 600 um': '0.0378484754194441', '600 - 800 um': '0.024666109428205574', '800 - 1000 um': '0.016975004644032895', '1000 - 1200 um': '0.012116974981172231', '1200 - 1400 um': '0.00907425194771305', '1400 - 1600 um': '0.006266538934295913', '1600 - 1800 um': '0.006315621062027923', '1800 - 2000 um': '0.006575172036798122', '2000+ um': '0.030186017137557475', 'mean_hole_size': '526.8940229', 'median_hole_size': '314.5', 'number_holes': '4718', 'steatosis_score': '3.0', 'holes_fraction': '0.2182756955657937', 'number_holes_per_100_um2': '1.1282271011678826', 'pc1': '3.764448366718638', 'pc2': '-0.6059773181229028', 'UMAP_0': '8.156304', 'UMAP_1': '5.576553', 'slide_id': 'Sl088'}
{'0 - 200 um': '0.017630788964491065', '200 - 400 um': '0.015523570755339621', '400 - 600 um': '0.012317405868238537', '600 - 800 um': '0.00978698001103335', '800 - 1000 um': '0.006344407550776333', '1000 - 1200 um': '0.004351629069697468', '1200 - 1400 um': '0.0022394670202776083', '1400 - 1600 um': '0.0012807468464073027', '1600 - 1800 um': '0.001210127914876061', '1800 - 2000 um': '0.0006666377708612226', '2000+ um': '0.0034031337209433463', 'mean_hole_size': '365.3711779', 'median_hole_size': '199.0', 'number_holes': '3761', 'steatosis_score': '2.0', 'holes_fraction': '0.0747548956424517', 'number_holes_per_100_um2': '0.1742888928036203', 'pc1': '-1.6839670152569652', 'pc2': '0.18570200681010912', 'UMAP_0': '12.585943', 'UMAP_1': '6.0955806', 'slide_id': 'Sl010'}
{'0 - 200 um': '0.016165539604756307', '200 - 400 um': '0.025869242733396604', '400 - 600 um': '0.02635758686598001', '600 - 800 um': '0.022875311618157732', '800 - 1000 um': '0.0221372070813095', '1000 - 1200 um': '0.015431996797906486', '1200 - 1400 um': '0.008692116666595326', '1400 - 1600 um': '0.008753245248414481', '1600 - 1800 um': '0.005447740975081894', '1800 - 2000 um': '0.006519315498956387', '2000+ um': '0.016730750725103532', 'mean_hole_size': '578.9796226', 'median_hole_size': '376.0', 'number_holes': '1325', 'steatosis_score': '2.0', 'holes_fraction': '0.1749800536406782', 'number_holes_per_100_um2': '0.7345730606219137', 'pc1': '3.1646307087092755', 'pc2': '1.1441655118572045', 'UMAP_0': '8.176073', 'UMAP_1': '5.9254656', 'slide_id': 'Sl066'}
{'0 - 200 um': '0.050625128204546496', '200 - 400 um': '0.032486777576876485', '400 - 600 um': '0.01884281419367155', '600 - 800 um': '0.013336133682595674', '800 - 1000 um': '0.011095192579902274', '1000 - 1200 um': '0.008170440027142772', '1200 - 1400 um': '0.006499003980680418', '1400 - 1600 um': '0.004267346821756281', '1600 - 1800 um': '0.004031496053194838', '1800 - 2000 um': '0.003230460422059276', '2000+ um': '0.013066803897967022', 'mean_hole_size': '340.4247114', 'median_hole_size': '167.0', 'number_holes': '27979', 'steatosis_score': '2.0', 'holes_fraction': '0.1656515972747415', 'number_holes_per_100_um2': '0.2597777068678679', 'pc1': '1.3903785005394087', 'pc2': '-2.4907291830639413', 'UMAP_0': '10.289005', 'UMAP_1': '8.3370075', 'slide_id': 'Sl175'}
{'0 - 200 um': '0.027006284492569983', '200 - 400 um': '0.03791906643935641', '400 - 600 um': '0.03658878150737632', '600 - 800 um': '0.027113373849002607', '800 - 1000 um': '0.023371571056430417', '1000 - 1200 um': '0.01481799667474336', '1200 - 1400 um': '0.013335872834910865', '1400 - 1600 um': '0.010620060566816324', '1600 - 1800 um': '0.007403983222873123', '1800 - 2000 um': '0.005651358570874597', '2000+ um': '0.03599732056207272', 'mean_hole_size': '602.2149028', 'median_hole_size': '337.0', 'number_holes': '2778', 'steatosis_score': '2.0', 'holes_fraction': '0.2398256700168524', 'number_holes_per_100_um2': '0.2169443679690654', 'pc1': '4.509113374538864', 'pc2': '1.3100138379954305', 'UMAP_0': '7.944106', 'UMAP_1': '7.3374925', 'slide_id': 'Sl171'}
{'0 - 200 um': '0.02910166958980528', '200 - 400 um': '0.01913587610566205', '400 - 600 um': '0.01107326405013842', '600 - 800 um': '0.006540974670489756', '800 - 1000 um': '0.0041814996210260144', '1000 - 1200 um': '0.0034753816608251963', '1200 - 1400 um': '0.0030152436894193856', '1400 - 1600 um': '0.0018099043641234501', '1600 - 1800 um': '0.001626981145354644', '1800 - 2000 um': '0.0002642936893410543', '2000+ um': '0.006363283900481948', 'mean_hole_size': '298.4468048', 'median_hole_size': '154.0', 'number_holes': '5743', 'steatosis_score': '2.0', 'holes_fraction': '0.0865883724866672', 'number_holes_per_100_um2': '0.2004163210573013', 'pc1': '-1.6823064047468173', 'pc2': '-0.6039011780534819', 'UMAP_0': '12.6685', 'UMAP_1': '7.1752486', 'slide_id': 'Sl102'}
{'0 - 200 um': '0.02632931703557656', '200 - 400 um': '0.02492870004533739', '400 - 600 um': '0.011443230569028268', '600 - 800 um': '0.009547264195744018', '800 - 1000 um': '0.005696518218404404', '1000 - 1200 um': '0.0037640471275064515', '1200 - 1400 um': '0.0016442355274111516', '1400 - 1600 um': '0.00047760403793587424', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0017927896902012756', '2000+ um': '0.003915136314015365', 'mean_hole_size': '321.342711', 'median_hole_size': '187.0', 'number_holes': '1173', 'steatosis_score': '2.0', 'holes_fraction': '0.0895388428506996', 'number_holes_per_100_um2': '0.6991319507884576', 'pc1': '-1.461139726624836', 'pc2': '-1.0398948517782967', 'UMAP_0': '10.989026', 'UMAP_1': '4.381813', 'slide_id': 'Sl059'}
{'0 - 200 um': '0.014039639942870132', '200 - 400 um': '0.008706092965847751', '400 - 600 um': '0.004207849390098615', '600 - 800 um': '0.0021162797903708877', '800 - 1000 um': '0.0017847678368745235', '1000 - 1200 um': '0.0005265248098990552', '1200 - 1400 um': '0.0', '1400 - 1600 um': '0.0003749030575544243', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0004858024077574092', '2000+ um': '0.000931969652472799', 'mean_hole_size': '235.8822314', 'median_hole_size': '136.5', 'number_holes': '1452', 'steatosis_score': '2.0', 'holes_fraction': '0.0331738298537456', 'number_holes_per_100_um2': '0.0813391302069068', 'pc1': '-3.3779785993977036', 'pc2': '0.29341121266949266', 'UMAP_0': '14.741967', 'UMAP_1': '5.096674', 'slide_id': 'Sl047'}
{'0 - 200 um': '0.0321217472613822', '200 - 400 um': '0.032971274585893745', '400 - 600 um': '0.028384224628108332', '600 - 800 um': '0.02434122197651671', '800 - 1000 um': '0.02076371583818146', '1000 - 1200 um': '0.018930419943096525', '1200 - 1400 um': '0.015303568733579425', '1400 - 1600 um': '0.011602993614603126', '1600 - 1800 um': '0.009496363092811665', '1800 - 2000 um': '0.007654197685950653', '2000+ um': '0.043586628120761604', 'mean_hole_size': '575.4727498', 'median_hole_size': '263.0', 'number_holes': '18587', 'steatosis_score': '3.0', 'holes_fraction': '0.2451563552357291', 'number_holes_per_100_um2': '0.2303317673756023', 'pc1': '5.1155813457499795', 'pc2': '0.6937111318803361', 'UMAP_0': '7.852479', 'UMAP_1': '8.038901', 'slide_id': 'Sl194'}
{'0 - 200 um': '0.01172581341601522', '200 - 400 um': '0.01412483729962149', '400 - 600 um': '0.013559450888135005', '600 - 800 um': '0.011682180521358242', '800 - 1000 um': '0.010119671930490669', '1000 - 1200 um': '0.006617870092807761', '1200 - 1400 um': '0.0037979184333415865', '1400 - 1600 um': '0.0026133061545749133', '1600 - 1800 um': '0.0018647673807851135', '1800 - 2000 um': '0.0015032743500862742', '2000+ um': '0.004632246599962317', 'mean_hole_size': '477.3558609', 'median_hole_size': '275.0', 'number_holes': '9751', 'steatosis_score': '1.0', 'holes_fraction': '0.0822413370671786', 'number_holes_per_100_um2': '0.1131449603097803', 'pc1': '-0.6699160453471612', 'pc2': '0.7546229881207904', 'UMAP_0': '11.575111', 'UMAP_1': '6.500455', 'slide_id': 'Sl186'}
{'0 - 200 um': '0.03995296655287482', '200 - 400 um': '0.038205557225646065', '400 - 600 um': '0.024731810877321108', '600 - 800 um': '0.01808128705483334', '800 - 1000 um': '0.011171210347199057', '1000 - 1200 um': '0.006970897186057742', '1200 - 1400 um': '0.0029772837151830376', '1400 - 1600 um': '0.0010918502254999196', '1600 - 1800 um': '0.001681539206137365', '1800 - 2000 um': '0.0002593284168370062', '2000+ um': '0.003925611198941641', 'mean_hole_size': '316.546316', 'median_hole_size': '192.0', 'number_holes': '4221', 'steatosis_score': '3.0', 'holes_fraction': '0.1490493423046298', 'number_holes_per_100_um2': '0.2800558863217776', 'pc1': '-0.028938250830079174', 'pc2': '-1.6594130131177895', 'UMAP_0': '11.281957', 'UMAP_1': '7.713519', 'slide_id': 'Sl029'}
{'0 - 200 um': '0.005741144961970503', '200 - 400 um': '0.0016536788540445282', '400 - 600 um': '0.000514004269710757', '600 - 800 um': '0.00026654813755664915', '800 - 1000 um': '0.0003472821748156063', '1000 - 1200 um': '0.0003089501581561846', '1200 - 1400 um': '0.00012113806495141727', '1400 - 1600 um': '0.00013519807395702432', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0', '2000+ um': '0.0010445845364930588', 'mean_hole_size': '373.3950437', 'median_hole_size': '129.0', 'number_holes': '686', 'steatosis_score': '0.0', 'holes_fraction': '0.0101325292215232', 'number_holes_per_100_um2': '0.072340711627935', 'pc1': '-3.844425800639736', 'pc2': '1.0942171323924257', 'UMAP_0': '15.557347', 'UMAP_1': '3.0958922', 'slide_id': 'Sl164'}
{'0 - 200 um': '0.02020301728434303', '200 - 400 um': '0.02264721154093016', '400 - 600 um': '0.018179296575897112', '600 - 800 um': '0.015039603814842895', '800 - 1000 um': '0.010639990976466264', '1000 - 1200 um': '0.00720750660948068', '1200 - 1400 um': '0.006012098691407912', '1400 - 1600 um': '0.004684666069170333', '1600 - 1800 um': '0.00324502825499823', '1800 - 2000 um': '0.002504679162212303', '2000+ um': '0.014393061748700387', 'mean_hole_size': '501.1156135', 'median_hole_size': '248.0', 'number_holes': '3529', 'steatosis_score': '2.0', 'holes_fraction': '0.1247561607284493', 'number_holes_per_100_um2': '0.1727859061225854', 'pc1': '0.3164877047950136', 'pc2': '0.7697781758264053', 'UMAP_0': '10.65941', 'UMAP_1': '6.6609197', 'slide_id': 'Sl128'}
{'0 - 200 um': '0.03859689592564646', '200 - 400 um': '0.021758778066256583', '400 - 600 um': '0.010330733557677114', '600 - 800 um': '0.005141521372099373', '800 - 1000 um': '0.0025311420992229785', '1000 - 1200 um': '0.002130963703787472', '1200 - 1400 um': '0.0011557410069139191', '1400 - 1600 um': '0.0007472256164955795', '1600 - 1800 um': '0.0009258716550245126', '1800 - 2000 um': '0.000604648001972463', '2000+ um': '0.003951796343707151', 'mean_hole_size': '257.5260632', 'median_hole_size': '149.0', 'number_holes': '10628', 'steatosis_score': '1.0', 'holes_fraction': '0.0878753173488036', 'number_holes_per_100_um2': '0.1959236527919678', 'pc1': '-1.8158732197013945', 'pc2': '-1.4838110581584334', 'UMAP_0': '12.911538', 'UMAP_1': '7.5289264', 'slide_id': 'Sl169'}
{'0 - 200 um': '0.03517756237445141', '200 - 400 um': '0.041093608691418974', '400 - 600 um': '0.03722791865056818', '600 - 800 um': '0.03004610374470172', '800 - 1000 um': '0.022487034299398495', '1000 - 1200 um': '0.01846654575345747', '1200 - 1400 um': '0.01332177127322156', '1400 - 1600 um': '0.010193219213703447', '1600 - 1800 um': '0.008801417745784941', '1800 - 2000 um': '0.007283513145085887', '2000+ um': '0.03902400525290932', 'mean_hole_size': '536.6792914', 'median_hole_size': '275.0', 'number_holes': '22073', 'steatosis_score': '3.0', 'holes_fraction': '0.2631227001447014', 'number_holes_per_100_um2': '0.2650467504792974', 'pc1': '5.464534142969225', 'pc2': '-0.26730770728366837', 'UMAP_0': '8.049375', 'UMAP_1': '8.149861', 'slide_id': 'Sl189'}
{'0 - 200 um': '0.016367749021290064', '200 - 400 um': '0.008081131059195747', '400 - 600 um': '0.0033662328373233784', '600 - 800 um': '0.0024092761217180225', '800 - 1000 um': '0.001008849551377063', '1000 - 1200 um': '0.0006135423783568877', '1200 - 1400 um': '0.0005420552986065905', '1400 - 1600 um': '0.0005417919986471147', '1600 - 1800 um': '0.00028386373621885615', '1800 - 2000 um': '0.0004138042981857641', '2000+ um': '0.002020222411856696', 'mean_hole_size': '263.8497898', 'median_hole_size': '150.0', 'number_holes': '6897', 'steatosis_score': '0.0', 'holes_fraction': '0.0356485187484247', 'number_holes_per_100_um2': '0.0778943869398089', 'pc1': '-3.1002135832625046', 'pc2': '0.06476340393044969', 'UMAP_0': '14.472084', 'UMAP_1': '5.627364', 'slide_id': 'Sl225'}
{'0 - 200 um': '0.030575758047466567', '200 - 400 um': '0.023211400989736553', '400 - 600 um': '0.01700671784791423', '600 - 800 um': '0.014906921929759438', '800 - 1000 um': '0.012163948820559144', '1000 - 1200 um': '0.00957046664883879', '1200 - 1400 um': '0.008216291809339676', '1400 - 1600 um': '0.005771485720024001', '1600 - 1800 um': '0.003759062493150887', '1800 - 2000 um': '0.00488044723996595', '2000+ um': '0.017797247185174263', 'mean_hole_size': '435.709571', 'median_hole_size': '185.0', 'number_holes': '3636', 'steatosis_score': '2.0', 'holes_fraction': '0.1478597487319295', 'number_holes_per_100_um2': '0.2005728636465137', 'pc1': '0.8895978969835019', 'pc2': '0.37270675987582313', 'UMAP_0': '10.144202', 'UMAP_1': '6.75178', 'slide_id': 'Sl107'}
{'0 - 200 um': '0.0193732319816854', '200 - 400 um': '0.013225469740339842', '400 - 600 um': '0.007561800647266459', '600 - 800 um': '0.003366879085486087', '800 - 1000 um': '0.0031357743089560027', '1000 - 1200 um': '0.0023493992272419833', '1200 - 1400 um': '0.0005599123581692517', '1400 - 1600 um': '0.0004383364202394241', '1600 - 1800 um': '0.0004829879289538633', '1800 - 2000 um': '0.0005355971486085508', '2000+ um': '0.003907449775963873', 'mean_hole_size': '407.3216246', 'median_hole_size': '157.0', 'number_holes': '1822', 'steatosis_score': '1.0', 'holes_fraction': '0.0549368385679739', 'number_holes_per_100_um2': '0.0780694618291613', 'pc1': '-2.5999973284614635', 'pc2': '0.38538504489561554', 'UMAP_0': '13.642637', 'UMAP_1': '5.3925314', 'slide_id': 'Sl105'}
{'0 - 200 um': '0.021941537465174674', '200 - 400 um': '0.029649520455569175', '400 - 600 um': '0.03336644672867474', '600 - 800 um': '0.034962817275323174', '800 - 1000 um': '0.03143178988964569', '1000 - 1200 um': '0.02863976947099666', '1200 - 1400 um': '0.021165266949428656', '1400 - 1600 um': '0.018705122619790102', '1600 - 1800 um': '0.01455359974583613', '1800 - 2000 um': '0.011264860468147687', '2000+ um': '0.05328869060639129', 'mean_hole_size': '757.4809715', 'median_hole_size': '436.0', 'number_holes': '7988', 'steatosis_score': '3.0', 'holes_fraction': '0.298969421674978', 'number_holes_per_100_um2': '0.2115018498562299', 'pc1': '8.312196365634259', 'pc2': '3.402611341168112', 'UMAP_0': '6.9817786', 'UMAP_1': '7.825629', 'slide_id': 'Sl170'}
{'0 - 200 um': '0.02038476807225211', '200 - 400 um': '0.014227235403194498', '400 - 600 um': '0.01349182884672987', '600 - 800 um': '0.013894716889665308', '800 - 1000 um': '0.014240498445676665', '1000 - 1200 um': '0.01315538180291155', '1200 - 1400 um': '0.010531471245316197', '1400 - 1600 um': '0.007882323238765851', '1600 - 1800 um': '0.005706935544744279', '1800 - 2000 um': '0.005136813940254601', '2000+ um': '0.016894046547118693', 'mean_hole_size': '601.6680446', 'median_hole_size': '202.0', 'number_holes': '8709', 'steatosis_score': '2.0', 'holes_fraction': '0.1355460197055376', 'number_holes_per_100_um2': '0.1245347682699092', 'pc1': '1.3984279056456146', 'pc2': '1.4391713377125586', 'UMAP_0': '9.757894', 'UMAP_1': '6.8811884', 'slide_id': 'Sl155'}
{'0 - 200 um': '0.025384903977076795', '200 - 400 um': '0.01878324600243277', '400 - 600 um': '0.015518795470552417', '600 - 800 um': '0.012851333436477146', '800 - 1000 um': '0.009249794884225069', '1000 - 1200 um': '0.006102841591381789', '1200 - 1400 um': '0.005043009956887909', '1400 - 1600 um': '0.0033151673441889603', '1600 - 1800 um': '0.0025883324964373123', '1800 - 2000 um': '0.002022000358745232', '2000+ um': '0.005802556221152679', 'mean_hole_size': '386.5500951', 'median_hole_size': '182.0', 'number_holes': '15770', 'steatosis_score': '2.0', 'holes_fraction': '0.1066619816328961', 'number_holes_per_100_um2': '0.1583250919054872', 'pc1': '-0.3164732088031276', 'pc2': '-0.5714254139281534', 'UMAP_0': '11.883098', 'UMAP_1': '7.3159614', 'slide_id': 'Sl154'}
{'0 - 200 um': '0.0065188868875525365', '200 - 400 um': '0.003577986103641812', '400 - 600 um': '0.002300999136958187', '600 - 800 um': '0.0017798469109831733', '800 - 1000 um': '0.0016157359253006582', '1000 - 1200 um': '0.0008380269688647228', '1200 - 1400 um': '0.0009057002084383791', '1400 - 1600 um': '0.0002606854777728419', '1600 - 1800 um': '0.00041344925631326193', '1800 - 2000 um': '0.00019295756113982477', '2000+ um': '0.0029289520011163022', 'mean_hole_size': '378.1812725', 'median_hole_size': '151.0', 'number_holes': '2499', 'steatosis_score': '1.0', 'holes_fraction': '0.0213332264380817', 'number_holes_per_100_um2': '0.0629719160026062', 'pc1': '-3.378130280625533', 'pc2': '1.0443599422825873', 'UMAP_0': '15.295209', 'UMAP_1': '3.5775838', 'slide_id': 'Sl162'}
{'0 - 200 um': '0.035092859155148586', '200 - 400 um': '0.035633068892154666', '400 - 600 um': '0.018478461476574233', '600 - 800 um': '0.005581107221212953', '800 - 1000 um': '0.0024630988313929557', '1000 - 1200 um': '0.0014837228761517762', '1200 - 1400 um': '0.0006981112362739965', '1400 - 1600 um': '0.0004428735638803242', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0003587778964530897', '2000+ um': '0.0010089587896229787', 'mean_hole_size': '269.2029316', 'median_hole_size': '193.0', 'number_holes': '10097', 'steatosis_score': '3.0', 'holes_fraction': '0.1012410400401066', 'number_holes_per_100_um2': '0.801412771106151', 'pc1': '-1.2705089783052337', 'pc2': '-2.5533478647474905', 'UMAP_0': '11.121286', 'UMAP_1': '4.014788', 'slide_id': 'Sl233'}
{'0 - 200 um': '0.008117186294870413', '200 - 400 um': '0.003614489513782416', '400 - 600 um': '0.002032001719885906', '600 - 800 um': '0.0013481479619678698', '800 - 1000 um': '0.000902365913256661', '1000 - 1200 um': '0.0006133980376460405', '1200 - 1400 um': '0.0005578323469767434', '1400 - 1600 um': '0.00039212917030518793', '1600 - 1800 um': '0.00028549852940644796', '1800 - 2000 um': '0.0002771721256614489', '2000+ um': '0.001249074861652462', 'mean_hole_size': '264.4584726', 'median_hole_size': '139.0', 'number_holes': '4190', 'steatosis_score': '1.0', 'holes_fraction': '0.0193892964560223', 'number_holes_per_100_um2': '0.0455482893941426', 'pc1': '-3.546961604678014', 'pc2': '0.6482371302898673', 'UMAP_0': '15.723128', 'UMAP_1': '4.105649', 'slide_id': 'Sl179'}
{'0 - 200 um': '0.012173911645251919', '200 - 400 um': '0.006995187638854073', '400 - 600 um': '0.0026561967578517427', '600 - 800 um': '0.0', '800 - 1000 um': '0.0012917691209023464', '1000 - 1200 um': '0.002167554166389756', '1200 - 1400 um': '0.0036484573663937343', '1400 - 1600 um': '0.0', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0', '2000+ um': '0.0015369223847232296', 'mean_hole_size': '2258.451163', 'median_hole_size': '151.0', 'number_holes': '215', 'steatosis_score': '', 'holes_fraction': '0.0304699990803668', 'number_holes_per_100_um2': '0.0073671352140041', 'pc1': '-1.6668593083355048', 'pc2': '4.469791004812141', 'UMAP_0': '14.507718', 'UMAP_1': '3.5172873', 'slide_id': 'Sl246'}
{'0 - 200 um': '0.026697504585737972', '200 - 400 um': '0.0219594995034163', '400 - 600 um': '0.012483686813851437', '600 - 800 um': '0.0076555990396541375', '800 - 1000 um': '0.004938408230907202', '1000 - 1200 um': '0.00264226165151736', '1200 - 1400 um': '0.0013301143938262547', '1400 - 1600 um': '0.0019054097540283676', '1600 - 1800 um': '0.0008574393010869635', '1800 - 2000 um': '0.0002478878720782075', '2000+ um': '0.00295806940332514', 'mean_hole_size': '291.004409', 'median_hole_size': '176.0', 'number_holes': '5897', 'steatosis_score': '2.0', 'holes_fraction': '0.0836758807167811', 'number_holes_per_100_um2': '0.1880078176936034', 'pc1': '-1.754086420580675', 'pc2': '-0.6831630367191975', 'UMAP_0': '12.87189', 'UMAP_1': '6.981032', 'slide_id': 'Sl103'}
{'0 - 200 um': '0.048785097865049996', '200 - 400 um': '0.029018786135629797', '400 - 600 um': '0.017462638761668803', '600 - 800 um': '0.012449305636927635', '800 - 1000 um': '0.009519637174830526', '1000 - 1200 um': '0.007028756922380172', '1200 - 1400 um': '0.005355105816383478', '1400 - 1600 um': '0.003556460252646773', '1600 - 1800 um': '0.0030563688940983607', '1800 - 2000 um': '0.0016103919015223078', '2000+ um': '0.007892480789866593', 'mean_hole_size': '315.8488798', 'median_hole_size': '159.0', 'number_holes': '22095', 'steatosis_score': '2.0', 'holes_fraction': '0.1457350300052694', 'number_holes_per_100_um2': '0.2971286203205377', 'pc1': '0.5043390189325475', 'pc2': '-2.3863496367999644', 'UMAP_0': '10.557941', 'UMAP_1': '8.364247', 'slide_id': 'Sl200'}
{'0 - 200 um': '0.029825874544374097', '200 - 400 um': '0.023458226344870152', '400 - 600 um': '0.023504741585514233', '600 - 800 um': '0.015434780363115746', '800 - 1000 um': '0.008847638256210794', '1000 - 1200 um': '0.005661488376525444', '1200 - 1400 um': '0.004324320117995163', '1400 - 1600 um': '0.0016265804440844117', '1600 - 1800 um': '0.000953998923447005', '1800 - 2000 um': '0.0017873488407793255', '2000+ um': '0.003916148693381021', 'mean_hole_size': '335.5494728', 'median_hole_size': '183.0', 'number_holes': '2466', 'steatosis_score': '2.0', 'holes_fraction': '0.1193411464902974', 'number_holes_per_100_um2': '0.1946999992274631', 'pc1': '-0.6311868567415223', 'pc2': '-0.5884885785840134', 'UMAP_0': '12.057365', 'UMAP_1': '6.973214', 'slide_id': 'Sl118'}
{'0 - 200 um': '0.005067411774100746', '200 - 400 um': '0.0021872129829472145', '400 - 600 um': '0.0011585169100044935', '600 - 800 um': '0.0007422318911757126', '800 - 1000 um': '0.00013518534077239952', '1000 - 1200 um': '0.00016426091379111475', '1200 - 1400 um': '0.00016587026490430288', '1400 - 1600 um': '0.00020857166862027355', '1600 - 1800 um': '0.0', '1800 - 2000 um': '0.0002483762381505713', '2000+ um': '0.0008320335872864994', 'mean_hole_size': '298.2273782', 'median_hole_size': '150.0', 'number_holes': '431', 'steatosis_score': '1.0', 'holes_fraction': '0.010909671582663', 'number_holes_per_100_um2': '0.0259269656882775', 'pc1': '-3.813547780914773', 'pc2': '1.096022154265276', 'UMAP_0': '15.939066', 'UMAP_1': '3.3339603', 'slide_id': 'Sl136'}
{'0 - 200 um': '0.031917120900268124', '200 - 400 um': '0.03862886817954472', '400 - 600 um': '0.03916943462611284', '600 - 800 um': '0.03585572918784253', '800 - 1000 um': '0.031774247093847255', '1000 - 1200 um': '0.02777076459386216', '1200 - 1400 um': '0.01908382959417867', '1400 - 1600 um': '0.016166308101976053', '1600 - 1800 um': '0.01611033558832329', '1800 - 2000 um': '0.013663528116901977', '2000+ um': '0.09684939326122331', 'mean_hole_size': '805.6455484', 'median_hole_size': '358.0', 'number_holes': '3583', 'steatosis_score': '3.0', 'holes_fraction': '0.3669895596110705', 'number_holes_per_100_um2': '0.2390056110621447', 'pc1': '9.303413830218732', 'pc2': '3.574217900605233', 'UMAP_0': '6.7648687', 'UMAP_1': '7.837822', 'slide_id': 'Sl014'}
{'0 - 200 um': '0.021605720723643692', '200 - 400 um': '0.01963797731789713', '400 - 600 um': '0.014543953862102152', '600 - 800 um': '0.009727404384867862', '800 - 1000 um': '0.008371158045450121', '1000 - 1200 um': '0.006980301943313002', '1200 - 1400 um': '0.005480429059679151', '1400 - 1600 um': '0.0046969882623421055', '1600 - 1800 um': '0.0027748244007624813', '1800 - 2000 um': '0.0028657283451872166', '2000+ um': '0.011519037358311264', 'mean_hole_size': '420.7794543', 'median_hole_size': '210.0', 'number_holes': '3115', 'steatosis_score': '2.0', 'holes_fraction': '0.1082035238117597', 'number_holes_per_100_um2': '0.6431858740057204', 'pc1': '-0.18201482803309743', 'pc2': '-0.022397364943093665', 'UMAP_0': '10.881159', 'UMAP_1': '4.759964', 'slide_id': 'Sl045'}
